"EV24","FG","Q","SQ","TN","TX","UG","LAI","VWC5_imputed","rd_imputed"
0.5,566.17,3.26,0,9.47,12.98,85.55,1.45,0.3328,0.6
0.57,574.73,3.9,0.15,9.29,12.26,84.52,1.5,0.3261,2
1.53,367.12,11.28,6.42,1.6,11.27,72.32,1.55,0.3221,0.8
1.96,259.19,14.9,9.06,-1.07,12.45,68.09,1.6,0.317,0
2.26,362.23,15.93,9.59,1.26,14.56,72.13,1.5875,0.3123,0
2.18,412.92,15.2,9.28,4.16,14.17,68.79,1.575,0.3071,0
2.42,423.1,17.17,10.98,2.01,15.44,56.77,1.5625,0.3006,0
2.27,303.11,15.87,8.38,2.72,14.48,73.59,1.55,0.2945,0
2.69,223.3,18.49,11.62,1.56,17.91,60.75,1.5375,0.2883,0
2.66,239.29,17.31,11.26,1.64,20.05,63.08,1.525,0.2781,0.4
1.08,361.57,6.86,1.41,8.54,16.21,76.34,1.5125,0.2706,0
2.69,304.86,16.09,8.76,10.21,22.48,62.57,1.5,0.2597,0
2.48,303.13,14.76,6.92,9.16,23.53,66.34,1.5,0.2372,0.4
0.97,183.78,6.37,0.6,7.4,14.98,88.65,1.5,0.2256,1
2.36,211.33,15.82,8.63,5.06,18.03,79.76,1.5,0.2204,0
1.86,113.1,13.21,5.85,3.46,15.26,84.85,1.5,0.2069,0
2.32,140.43,15.55,9.1,1.76,16.99,72.69,1.5,0.1955,0
1.42,286.65,10.12,2.2,4.11,14.22,78.69,1.5,0.1834,0
1.01,225.42,7.34,1.51,3.1,11,77.94,1.5,0.1748,0
1.18,231.97,8.22,1.21,2.37,14.22,74.78,1.5,0.1689,0
1.92,117.59,13.18,4.87,3.09,15.12,73.24,1.45,0.1619,0
3.23,120.75,20.78,11.91,0.41,22.82,64.4,1.4,0.1536,0
1.77,325.17,11.74,4.35,3.8,14.75,69.41,1.35,0.1468,0
1.8,281.26,12.82,5.58,1.3,15.37,72.45,1.3,0.1427,0
1.05,444.44,7.35,0.62,6.12,12.96,78.09,1.25,0.1402,1.3
1.88,323.52,13.2,4.89,1.86,14.08,75.87,1.2,0.1393,0
0.75,245.22,5.49,0.26,1.56,11.9,76.57,1.15,0.1371,0.9
1.52,417.05,10.51,3.76,4.64,13.01,72.19,1.1,0.1349,0
1.47,292.17,10.67,3.15,4.24,11.63,72.9,1.1125,0.1339,13.3
2.05,343.72,15.56,6.83,1.29,11.85,75.8,1.125,0.1608,0.4
2.23,281.85,17.4,9.96,-0.97,11.04,71.13,1.1375,0.181,0
2.26,279.41,18.67,9.13,-2.08,9.22,60.81,1.15,0.183,0
2.95,117.2,23.02,13.16,-4.26,12.81,60.15,1.1625,0.1799,0
1.29,345.35,8.83,0.64,3.65,15.34,68.96,1.175,0.174,2.4
1.8,338.2,13.09,4.66,2.97,11.48,70.3,1.1875,0.1697,0
1.7,226.06,12.91,4.82,0.91,11.32,73.41,1.2,0.1647,0
2.05,360.39,14.26,3.5,0.78,15.39,68.96,1.2125,0.1584,1
2.63,367.32,20.18,10.48,-0.17,11,71.57,1.225,0.1524,0.5
2.41,207.93,18,7.98,-0.71,11.8,72.86,1.2375,0.1475,0.5
2.08,205.65,16.34,7.48,-2.4,12.18,70.07,1.25,0.1433,0
1.57,250.12,11.35,3.72,0.82,12.32,75.27,1.2625,0.1411,0.3
2.39,158.26,17.39,7.64,0.1,13.89,65.97,1.275,0.1387,0
3.77,479.27,24.09,12.25,3.12,19.34,46.51,1.2875,0.1345,1.3
1.11,239.57,7.39,0.33,5.89,13.21,75.65,1.3,0.1312,1
1.19,198.78,8.12,1.52,4.96,14.94,88.64,1.3,0.1314,4.4
1.52,246.72,10.19,1.56,7.49,15.55,82.87,1.3,0.133,4.5
1.79,393.49,11.98,1.78,8.06,15.07,80.15,1.3,0.1411,0.2
0.97,272.4,6.87,0.66,5.76,12.26,86.84,1.3,0.1512,0
3.83,340.8,24.16,11.05,5.45,20.24,72.49,1.3,0.153,0
1.65,294.75,10.64,1.95,7.74,17.2,79.71,1.3,0.1492,0
1.38,275.25,9.47,3.16,3.89,15.26,72.8,1.3,0.1459,0.2
3.16,196.38,22.53,10.75,0.65,14.7,65.07,1.3,0.1408,0
3.98,148.95,27.25,13.96,-0.43,17.45,62.58,1.275,0.135,0
3.23,255.08,19.49,7.98,5.2,23.53,67.94,1.25,0.1301,2.6
2.87,282.3,16.78,4.82,12.06,22.71,75.15,1.225,0.1281,0.9
2.98,274.21,17.78,5.75,9.51,22.34,79.01,1.2,0.1314,0
3.02,283.83,18.38,7.19,7.77,22.02,70.32,1.175,0.1339,0
4.45,189,26.53,12.02,4.89,22.62,58.47,1.15,0.1292,0
3.19,211.72,16.96,3.62,15.4,27.63,59.65,1.125,0.1247,0
4.97,281.37,25.7,11.89,14.69,30.06,51.63,1.1,0.1203,2.7
1.47,241.82,8.49,1.17,15.57,21.46,84.03,1.1375,0.1251,2.3
1.16,345.58,7.43,0.25,9.69,16.72,84.38,1.175,0.1439,4.1
3.32,255.24,20.99,9.29,7.14,18.26,72.8,1.2125,0.1598,0
3.61,140.13,22.06,10.39,5.64,21.34,62.62,1.25,0.1576,0
4.67,185.09,26.18,12.08,8.13,25.4,57.66,1.2875,0.1482,0
4.27,306.51,24.59,11.81,10.78,23.94,62.03,1.325,0.1376,0
3.26,251.31,18.66,6.42,9.18,24.02,70.83,1.3625,0.1306,0
4.78,211.35,27.71,12.78,8.68,24.8,69.27,1.4,0.1263,0
5.36,293.46,28.93,14.57,11.67,27.79,57.84,1.425,0.1233,0
5.59,291.2,28.71,14.3,13.58,32.3,52.72,1.45,0.1303,1.3
3.96,178.08,21.3,8.39,15.67,27.84,70.6,1.475,0.1342,0.6
4.55,245.12,23.77,9.47,16.13,33,65.39,1.5,0.133,2.2
3.2,353.44,17.64,5.62,13.1,24.82,71.21,1.525,0.1308,0
3.51,253.71,20.1,8.45,11.26,24.26,68.68,1.55,0.1276,0
4.96,147.53,28.43,14.45,8.45,25.85,61.34,1.575,0.1251,0
4.5,160.32,24,9.47,11.59,29.24,57.11,1.6,0.1222,0
3.13,215.08,17.15,4.01,15.07,25.63,73.49,1.7625,0.1289,7.7
3.46,278.45,20.38,9.31,8.97,20.89,68.01,1.925,0.1421,0
3.83,286.38,22.3,7.87,7.82,23.2,58.05,2.0875,0.1444,2.2
2.7,572.77,15.95,5.79,12.41,18.7,66.57,2.25,0.1533,5.1
2.47,599.79,15.22,6.32,10.82,18.68,65.36,2.4125,0.1611,0.5
3.41,377.94,19.33,5.33,12.09,24.52,64.48,2.575,0.159,4.7
2.69,310.41,15.81,6.77,10.84,20.99,74.56,2.7375,0.1766,7.4
4.55,244.85,25.93,12.32,9.55,24.58,65.97,2.9,0.1883,0
3.58,283.95,19.13,4.77,14.43,28.86,60.32,2.975,0.1799,0
2.04,419.27,12.04,3.14,13.18,18.62,66.08,3.05,0.1707,0
2.64,228.61,15.78,6.29,9.29,21.01,70.44,3.125,0.1638,0
5.18,179.49,29.5,14.8,7.63,25.33,60.95,3.2,0.1555,0
4.42,320.07,23.64,10.45,12.35,29.47,58.27,3.275,0.1449,0
2.36,352.46,13.96,4.42,9.63,20.48,68.82,3.35,0.1356,0
1.89,218.87,10.54,0.38,11.02,23.14,74.3,3.425,0.1598,0
4.64,120.62,24.86,12.48,11.19,28.23,69.93,3.5,0.162,0
5.68,146.38,29.2,15.06,14.27,31.82,57.65,3.575,0.1514,0
5.1,294.01,26.4,11.79,15.92,30.63,63.71,3.65,0.1373,0
5.17,232.85,27.22,13.39,14.15,30.12,59.1,3.725,0.1245,0
4.72,396.75,23.85,9.32,17.77,34.86,58.14,3.8,0.1159,0
3.89,408.7,21.23,7.11,16.08,26.32,64,3.875,0.1104,0
1.29,420.25,7.49,1.23,14.41,19.41,81.8,3.95,0.1247,1.4
1.79,384.9,10.05,1.73,16.13,21.05,77.06,4.025,0.1327,0
4.79,269.77,27.23,11.71,13.05,23.54,61.27,4.1,0.1441,0
1.61,301.46,9.44,0.95,11.46,20.97,73.99,4.125,0.1482,2.8
1.59,237.47,9.13,1.6,14.07,22.18,89.87,4.15,0.1702,8.6
2.31,212.64,13.37,1.32,12.71,22.54,80.58,4.175,0.1951,0.4
2.66,304.23,15.32,2.4,12.31,22.63,77.49,4.2,0.1872,10.9
1.12,266.81,6.63,1.55,13.04,19.86,91.93,4.225,0.2413,1.3
2.6,283.33,15.43,5.62,9.06,20.97,81.51,4.25,0.2397,0.9
3.59,292.9,20.95,8.73,7.63,23.51,69,4.275,0.2226,0
3.09,168.13,17.03,4.43,13.91,23.64,77.98,4.3,0.2077,0
4.22,145.34,23.15,10.2,12.31,27.19,70.9,4.125,0.1944,0
3.82,165.97,20.68,7.92,11.71,28.03,74.44,3.95,0.1919,8.8
4.4,274.29,23.42,10.32,15.74,28.08,78.05,3.775,0.2828,0
3.33,190.26,18.61,4.52,14.18,27.12,73.42,3.6,0.2465,0
4.82,152.2,26.87,12.45,12.41,25.09,65.67,3.425,0.22,0
3.42,179.61,18.91,4.13,15.08,27.35,73.11,3.25,0.2009,0.7
2.55,305.05,14.44,2.06,14.55,22.76,75.01,3.075,0.1884,19.9
1.45,287.25,8.71,3.47,9.42,18.24,87.62,2.9,0.2883,29.5
3.54,94.07,21.37,7.93,7.06,21.21,72.07,2.9125,0.29,0
2.33,227.32,14.35,5.38,9.14,20.38,78.84,2.925,0.2689,3.9
2.95,192.58,17.24,4.82,9.9,21.53,72.41,2.9375,0.2567,0.1
1.66,233.43,9.31,0.69,15.9,22.62,84.37,2.95,0.243,5.1
4.67,185.84,26.27,10.35,13.7,23.99,72.07,2.9625,0.2547,0
4.98,300.1,27.57,12.14,11.96,27.03,64.52,2.975,0.2317,0
3.42,274.07,17.85,7.53,17.91,30.73,69.53,2.9875,0.2151,8.1
2.94,310.21,16.27,4.44,12.95,25.97,78.62,3,0.2828,0
4.82,201.13,27.17,13.3,10.29,24.38,61.91,3,0.2559,0
3.64,224.71,19.91,5.6,15.16,26.62,71.34,3,0.2337,12.3
2.72,320.14,16.06,5.78,13.54,20.68,84.89,3,0.2927,13.7
2.7,170.29,16,4.71,13.32,20.47,85.49,3,0.334,4.2
1.87,317.22,11.01,1.98,13.69,19.84,89.03,3,0.3223,5.6
3.63,262.54,20.3,8.18,14.37,23.62,77.11,3,0.3155,0
2.84,316.92,16.07,4.55,13.7,21.54,74.94,3,0.2946,0
2.26,379.01,13.15,4.08,13.05,21.19,77.94,3,0.2776,1.1
2.18,349.65,11.82,1.8,15.98,24.5,72.87,2.975,0.2657,0
3.3,365.8,17.9,8.15,13.92,25.47,73.88,2.95,0.2519,0.9
3.8,177.71,21.44,9,12.2,24.54,71.72,2.925,0.2383,0
2.1,105.79,11.78,2.59,13.3,23.41,79.54,2.9,0.227,0
2.34,199.77,13.32,1.98,14.03,23.7,79.29,2.875,0.2171,2.5
2.83,443.15,15.44,6.68,16.14,23.89,72.29,2.85,0.2237,0
2.44,409.39,13.99,3.75,12.06,22.48,72.31,2.825,0.2217,1.3
1.79,213.99,10.8,2.78,10.3,20.04,86.91,2.8,0.2254,2.0762
3.56,173.16,21.31,10.72,8.82,22.45,75.94,2.825,0.2379,0
4.13,146.2,23.93,12.73,8.44,24.3,69.08,2.85,0.2197,0
0.93,210.29,5.47,0,12.92,19.64,87.95,2.875,0.2104,3.2
3.14,277.17,18.06,6.72,12.11,22.21,77.07,2.9,0.2307,0.4
0.91,119.66,5.49,0.7,12.2,18.43,90.79,2.925,0.2225,10.2
2.14,165.91,12.6,2.47,13.87,20.43,79.45,2.95,0.3313,2.6
1.39,320.66,8.13,1.8,13.07,21.06,89.26,2.975,0.311,0.5
2.62,167.54,15.19,4.91,10.61,22.3,82.26,3,0.2949,0
3.83,180.61,21.53,10.47,10.85,25.67,75.06,2.925,0.2745,0
1.59,170.39,8.86,2.55,13.68,25.05,87.29,2.85,0.1479,1.7
2.86,109.04,16.35,4.75,12.34,23.9,83.39,2.775,0.1437,0
1.04,275.53,6.08,0.67,12.22,21.2,88.57,2.7,0.1397,0.5
1.68,276.22,8.62,1.78,11.07,21.16,88.43,2.625,0.1361,3.6
2.25,374.47,13.71,5.94,11.67,19.56,81.18,2.55,0.1329,4
2.48,284.89,14.96,6.25,11.14,20.19,79.08,2.475,0.1301,0
3.28,116.92,18.77,9.36,9.23,22.46,77.07,2.4,0.1279,0
3.43,166.41,19.49,9.65,12.01,24.3,70.92,2.45,0.1262,0
3.59,239.26,19.68,9.88,12.3,26.98,68.42,2.5,0.125,0
2.38,264.33,13.56,4.88,11.95,23.64,77.84,2.55,0.1243,0
2.98,127.02,16.87,7.22,10.13,24.1,73.9,2.6,0.1241,0
2.95,130.89,16.36,6.12,12.49,26.02,73.64,2.65,0.1243,0
3.55,115.86,19.99,10.94,12.29,25.12,72.62,2.7,0.1249,0
3.42,99.31,18.92,10.07,11,27.91,73.21,2.75,0.1258,0
3.69,140.62,19.31,10.93,12.95,30.89,72,2.8,0.1269,4.1
1.58,218.61,8.96,0.8,14.48,24.3,88.53,2.7375,0.1282,13.8
1.96,210.52,12,4.86,10.6,19.8,84.63,2.675,0.1295,0
2.32,117.44,14.01,6.22,9.39,20.64,81.7,2.6125,0.1308,1.2
2.58,137.99,15.94,7.97,8.14,20.24,79.1,2.55,0.132,0
2.64,102.78,16.36,8.69,6.57,20.82,78.52,2.4875,0.133,0
2.27,191.96,13.63,4.82,9,22.32,77.69,2.425,0.1338,0
1.72,218.77,9.49,2.2,16.02,23.76,83.02,2.3625,0.1343,2.6
1.7,368.07,10.1,3.45,12.94,19.74,78.79,2.3,0.1345,0.4
1.6,319.1,9.42,2.62,11.48,19.08,78.95,2.3375,0.1344,0.6
0.48,491.35,2.88,0,13.85,16.07,90.15,2.375,0.1339,8.8
1.64,264.01,10.4,3.87,9.23,17.91,89.84,2.4125,0.133,0
2.25,443.84,14.1,8.29,7.78,18.32,80.19,2.45,0.1319,0.5
1.81,606.62,11.01,5.7,12.63,18.61,78.12,2.4875,0.1305,2.4
2.27,442.99,14.04,8.72,11.46,18.1,79.57,2.525,0.1288,8.3
1.99,670.34,12.31,6.01,11.16,19,78.13,2.5625,0.1269,6.8
1.19,457.47,8.05,2.4,9.14,14.46,90.54,2.6,0.1249,14.4
1.65,275.73,11.03,5.02,7.02,16.2,89.26,2.425,0.1228,1.5
1.69,194.32,11.26,5.65,6.82,15.63,87.42,2.25,0.1207,0
2.1,120.8,14.01,7.68,5.45,17.09,84.73,2.075,0.1186,3.2
1.15,229.39,7.65,2.3,7.94,15.65,92.35,1.9,0.1166,6.5
1.29,146.15,8.36,3.25,8.23,16.11,91.48,1.725,0.1148,0
1.74,210.3,11.15,5.22,8.27,17.54,84.93,1.55,0.1131,0
2.13,168.81,13.65,10.15,7.9,19,79.95,1.375,0.1118,0
1.64,115.95,10.39,4.38,6.2,20.07,85.84,1.2,0.1107,0
2.01,86.07,13.11,7.16,5.84,18.29,85.64,1.1375,0.1099,0
2.11,144.98,13.4,8.67,5.44,19.98,85.85,1.075,0.1095,0
1.54,187.48,9.67,3.69,8.49,19,88.51,1.0125,0.1096,0
1.42,177.27,8.91,3.93,9.05,18.53,91.72,0.95,0.11,0
2.02,166.27,12.22,7.47,7.55,21.38,82,0.8875,0.1109,0.9
1.23,175.86,7.04,1.96,12.65,20.96,89.28,0.825,0.1122,0.5
1.9,195.65,10.75,5.63,13.08,23.4,87.34,0.7625,0.114,12.1
0.46,158.85,2.93,0.82,8.52,16.33,96.01,0.7,0.1162,5.1
1.57,366.4,9.66,4.71,8.79,18.66,77.39,0.775,0.1189,0.4
1.38,493.23,8.33,3.94,12.66,19.12,78.16,0.85,0.122,2
1.54,331.17,9.78,6.78,10.33,16.15,81.4,0.925,0.1254,0
0.97,433.23,6.21,1,9.71,14.58,76.71,1,0.1292,7
1.17,509.98,7.49,4.9,7.23,15.62,83.71,1.075,0.1333,2.8
1.42,307.6,9.37,5.91,6.91,14.8,86.14,1.15,0.1376,1.8
0.33,441.82,2.17,0,9.27,12.39,89.88,1.225,0.1421,6.8
0.9,186.8,5.94,2.83,6.99,14.95,90.59,1.3,0.1468,0.4
0.63,194.69,3.94,0.13,6.41,14.68,92.41,1.325,0.1515,0.5
0.82,366.41,4.94,1.75,12.2,16.17,88.65,1.35,0.1562,0.4
0.59,472.88,3.63,0.01,12.96,15.9,78.63,1.375,0.1609,0.3
1.25,350.52,7.82,4.72,8.9,16.22,80.49,1.4,0.1654,0
1.35,268.12,7.94,4.58,8.83,19.9,86.64,1.425,0.1698,0
1.76,217.57,10.47,9.13,10.69,21.6,87.78,1.45,0.174,0
1.76,225.42,10.43,9.2,9.01,23.21,80.69,1.475,0.1779,0
1.66,262.14,9.26,8.1,13.75,24.81,76.17,1.5,0.1815,0
0.82,168.09,5.09,0.58,10.11,17.26,87.99,1.6125,0.1848,0
1.42,134.01,8.77,6.95,9.89,20.1,89.12,1.725,0.1877,0
1.44,222.17,8.68,8.64,9.99,21.1,79.9,1.8375,0.2377,1.1
0.73,494.15,4.56,2.43,10.07,17.08,78.25,1.95,0.2341,2.7
0.84,395.98,5.26,4.13,9.62,17.96,78.41,2.0625,0.2327,5.4
0.61,481.32,4.12,1.53,9.12,12.68,86.96,2.175,0.2542,4
0.85,345.07,5.61,4.06,8.36,15.64,84.49,2.2875,0.2756,0.6
0.31,372.12,1.91,0,12.51,16.54,94.83,2.4,0.2613,0
0.41,339.71,2.53,0.89,10.28,16.49,90.87,2.275,0.2591,0
0.67,226.59,4.28,1.82,11.02,16.9,92.21,2.15,0.2589,0
1.06,265.02,7.01,7.18,8.33,14.42,80.46,2.025,0.2541,0
0.41,487.26,2.63,0.05,7.84,14.36,87.74,1.9,0.253,8.4
0.9,456.23,6.27,6.07,5.34,14.29,77.05,1.775,0.2925,0.3
0.94,179.72,7.13,7.46,3.4,11.75,82.13,1.65,0.2788,0
0.41,318.66,2.66,0,6.36,10.8,85,1.525,0.2706,0.1
0.77,302.44,5.17,3.95,8.83,13.95,80.98,1.4,0.264,0
0.54,239.38,3.67,1.82,5.4,12.72,88.2,1.2375,0.2583,0
0.54,155.42,3.88,2.39,5.1,12.81,94.13,1.075,0.2546,0
0.81,291.76,5.42,4.62,4.97,15.19,89.32,0.9125,0.2517,7.4
0.66,216.34,4.8,4.32,1.69,11.56,90.57,0.75,0.2719,1.1
0.9,106.76,6.5,7.19,-0.89,10.63,89.37,0.5875,0.2822,0
0.59,106.82,5.48,5.34,-2.43,7.78,93.62,0.425,0.2774,0
0.15,143.83,1.22,0,4.25,7.41,95.31,0.2625,0.2724,0
0.48,301.54,3.29,1.58,5.64,9.59,90.88,0.1,0.2681,0.3
0.34,416.35,2.58,2.19,3.91,11.57,86.84,0.35,0.2636,2.2
0.23,263.43,1.88,0.47,3.1,8.41,92.25,0.6,0.2622,1.9
0.37,218.29,2.8,2.16,2.71,6.46,93.37,0.85,0.264,1.2
0.72,217.79,5.7,7.26,0.14,9.89,87.43,1.1,0.2659,0
0.4,342.09,3.11,0.88,-0.28,9.05,89.6,1.35,0.2617,0.2
0.16,226.95,1.27,0,7.42,9.33,96.97,1.6,0.262,0.6
0.19,240.97,1.29,0.13,7.55,9.83,96.07,1.85,0.2631,0.6
0.6,125.67,4.9,5.72,0.7,10.16,87.17,2.1,0.2643,0
0.37,349.43,2.75,1.02,1.81,7.99,86.88,2.0625,0.265,3.1
0.58,304.03,4.47,5.49,2.12,9.46,86.61,2.025,0.2668,1.8
0.1,392.07,0.82,0,3.68,11.06,94.06,1.9875,0.281,12.3
0.1,454.72,0.72,0,9.68,11.78,92.49,1.95,0.3227,3.5
0.6,519.21,4.12,4.39,9.31,13.18,74,1.9125,0.3084,0.1
0.35,562.75,2.19,1.98,6.97,15.28,72.11,1.875,0.2972,11.3
0.29,167.98,2.18,1.59,3.89,9.4,93.72,1.8375,0.309,1.7
0.4,232.71,3.27,1.92,0.35,6.7,90.66,1.8,0.3058,0.7
0.33,395.95,2.75,2.38,1.88,6.73,87.62,1.6,0.2974,1.2
0.09,524.97,0.64,0,3.01,8.09,92.01,1.4,0.3038,12.8
0.46,332.76,3.16,3.34,-0.19,7.38,91.57,1.2,0.3145,0.3
0.22,161.2,1.5,0,-1.36,3.27,96.13,1,0.3032,0.6
0.24,198.7,2.03,0.85,0.68,4.85,93.78,0.8,0.2967,0.2
0.2,163.58,1.74,1.16,-3.17,4.05,94.54,0.6,0.2919,0
0.1,181.09,1.04,0,-2.29,-0.39,98.07,0.4,0.2882,1.1
0.09,320.52,0.71,0,-0.81,4.06,96.85,0.2,0.2871,1.6
0.27,254.7,2.11,1.93,2.38,9.01,94.11,0.5375,0.2888,0
0.1,336.63,0.74,0,2.98,7.07,87.99,0.875,0.2865,0
0.18,412.76,1.28,0,6.18,8.44,80.18,1.2125,0.2818,0
0.1,611.24,0.92,0.39,3.3,6.89,84.17,1.55,0.2815,8.9
0.15,406.45,1.41,1.25,0.11,5.42,88.88,1.8875,0.3118,17.1
0.21,457.75,1.77,1.21,-0.23,2.69,88.65,2.225,0.3169,5.6
0.1,533.51,0.57,0.06,-0.14,5.74,90.47,2.5625,0.3151,9
0.07,372.83,0.61,0.05,-2.1,1.65,93.46,2.9,0.316,8.7
0.26,370.64,2.34,2.33,0.39,2.2,92.56,2.55,0.3128,0.6
0.1,573.46,0.55,0,0.53,6.81,89.87,2.2,0.3167,15
0.18,471.7,1.68,1.11,0.64,5.11,89.36,1.85,0.3251,0.2
0.15,215.7,1.27,0.41,1.33,4.98,89.65,1.5,0.3113,0.2
0.36,229.58,3.11,4.27,-0.32,5.87,92.55,1.15,0.306,3.2
0.38,304.2,3.05,3.77,-1.51,4.48,94.83,0.8,0.3081,8.9
0.15,252.37,1.2,0.07,1.23,7.07,93.96,0.45,0.3189,0.2
0.2,204.29,1.54,0.21,2.48,7.05,94.77,0.1,0.3099,0.7
0.1,171.5,0.95,0.05,5.19,8.15,97.48,0.3375,0.3042,0.9
0.1,195.29,0.85,0,6.96,9.54,98.25,0.575,0.302,3.1
0.11,146.53,0.74,0.04,8.15,9.6,97.99,0.8125,0.3057,0.5
0.1,474.46,0.54,0,8.05,9.57,91.21,1.05,0.3039,0
0.1,555.63,0.71,0.09,8.27,9.95,87.5,1.2875,0.299,0
0.1,534.54,0.75,0,3.97,8.67,83.35,1.525,0.295,1.3
0.3,545.69,2.06,1.8,3.78,7.58,81.11,1.7625,0.2925,1.5
0.21,371.67,1.59,0.94,2.33,6.88,84.93,2,0.2948,3
0.36,382.83,3.23,4.1,0.71,5,83.22,1.96,0.2982,0
0.19,466.73,1.49,1.47,-0.78,5.82,88.44,1.92,0.3005,11.1
0.14,552.76,1,0.14,3.35,12.62,84.81,1.88,0.3137,9.3
0.21,591.28,1.13,0.16,8.37,14.25,86.11,1.84,0.321,8.9
0.3,489.74,2.27,1.86,4.78,8.87,84.94,1.8,0.3212,10.8
0.21,434.9,1.64,0.32,4.33,8.48,89,1.975,0.3232,15.5
0.11,828.94,0.99,0.34,5.98,11.37,77.44,2.15,0.3412,2.9
0.12,540.49,0.87,0.04,6.24,11.33,83.71,2.325,0.3339,2.7
0.26,412.82,2,0.94,4.07,9.16,85.62,2.5,0.3279,2.2
0.19,247.31,1.57,0.24,0.66,6.09,92.08,2.675,0.3256,0.1
0.35,552.74,3.13,3.94,0.46,3.59,81.29,2.85,0.319,0
0.28,474.76,2.72,3,0.92,4.58,80.44,3.025,0.3124,0
0.21,235.42,1.91,0.51,0.79,6.45,90,3.2,0.3085,0.6
0.2,234.83,1.61,0,5.81,8.63,88.88,2.9375,0.3079,2.2
0.17,116.51,1.32,0.54,2.52,7.7,97.34,2.675,0.3089,0.2
0.1,104.54,0.84,0.01,3.82,5.21,96.11,2.4125,0.3069,0
0.2,234.3,1.59,0.66,2.35,6.38,86.77,2.15,0.3047,0
0.47,318.57,4.06,6.13,1.16,5.35,78.96,1.8875,0.3022,0
0.11,571.19,1.04,0,0.84,7.57,86.25,1.625,0.3028,9.3
0.29,471.34,2.57,1.98,1.92,6.9,83.05,1.3625,0.3199,7.8
0.29,477.54,2.24,1.85,1.01,5.21,82.11,1.1,0.3186,6.4
0.22,642.69,1.7,0.51,0.57,10.66,83.84,1.075,0.3189,8.4
0.4,337.89,3.62,3.79,0.92,5.65,88.62,1.05,0.321,3.1
0.13,238.39,1.26,0.06,0.61,3.59,94.54,1.025,0.3206,2.2
0.49,242.54,4.44,4.94,0.31,6.07,89.11,1,0.3175,2.6
0.41,308.49,2.94,1.04,1.81,8.53,90.15,0.975,0.3157,0
0.39,444.74,2.81,1.14,5.42,11.04,85.1,0.95,0.3112,0.3
0.3,656.92,1.75,0.45,8.01,14,81.35,0.925,0.3072,0.9
0.24,298.53,1.93,0.04,5.71,9.28,89.87,0.9,0.3055,1.8
0.37,130.35,2.74,1.03,1.72,7.33,95.03,0.9625,0.3057,0
0.49,382.71,3.63,3.82,2.92,7.48,85.01,1.025,0.3036,1.7
0.36,546.81,2.55,0.91,5.49,11.18,90.61,1.0875,0.3035,0
0.15,569.78,1.15,0,2.94,10.69,84.94,1.15,0.3036,4.1
0.59,229.32,4.57,5.5,0.31,7.41,91.79,1.2125,0.3113,3.9
0.1,516.42,0.8,0.02,1.78,9.64,91.37,1.275,0.336,14.1
0.3,413.13,2.37,2.19,0.68,5.03,88,1.3375,0.3414,5.1
0.36,301.86,3,1.61,0.95,6.36,89.43,1.4,0.3375,0.8
0.48,222.53,3.8,1.39,-0.59,5.62,91.45,1.4375,0.3323,0
0.29,350.78,2.91,1.61,-0.66,2.32,81.61,1.475,0.3269,0.3
0.76,364.74,7.15,7.24,-2.84,3.67,81.36,1.5125,0.3223,0
0.45,303.13,4.61,3.24,-4.47,0.67,79.8,1.55,0.3193,0
0.76,201.5,8.02,8.21,-6.65,1.66,75.41,1.5875,0.3172,0
0.76,165.31,8.1,7.15,-8.36,3.29,80.2,1.625,0.3146,0
0.6,356.83,5.6,4.94,-3,2.72,78.88,1.6625,0.3126,0.3
0.37,318.04,3.24,2.32,0.77,6.17,87.08,1.7,0.3133,4.8
0.55,523.79,4.22,2.84,0.59,7.35,85.06,1.7125,0.323,2.2
0.81,344.96,7.12,6.79,-1.31,5.77,80,1.725,0.323,0
1,351.84,8.93,8.77,-1.76,6.3,71.16,1.7375,0.318,0
1.05,379.71,9.3,8.92,-2.53,5.78,61.91,1.75,0.3151,3.5
0.22,357.05,1.77,0.44,-0.63,8.47,91.98,1.7625,0.3183,1
1.05,217.01,9.11,8.71,-2.93,8.47,83.99,1.775,0.3189,0
0.7,163.1,6.22,4.6,-4.81,6.5,82.83,1.7875,0.3159,0
1.03,181.25,9.38,8.51,-4.64,7.45,82.15,1.8,0.3139,0
0.51,155.72,4.42,1.47,-2.72,4,81.72,1.7125,0.3127,0
0.7,196.45,6.59,4.57,-4.14,5.24,79.73,1.625,0.3116,0
1.07,270.23,10.11,9.25,-4.19,4.71,75.27,1.5375,0.3101,0
1.17,389.89,10.77,9.37,-3.52,5.05,70.13,1.45,0.3085,0
1.16,440.27,11.07,9.02,-3.47,3.4,67.89,1.3625,0.307,0
1.11,543.55,10.67,9.24,-4.33,3.76,54.54,1.275,0.3056,0
1.14,488.67,11.75,9.63,-5.29,1.12,53.35,1.1875,0.3043,0
0.73,432.56,8,5.65,-5.68,0.07,68.5,1.1,0.3016,0
0.95,339.03,11.33,9.06,-8.57,-0.04,68.19,0.9875,0.2961,0
0.92,545.87,10.85,8.85,-9.2,-2.96,60.85,0.875,0.2838,0
0.81,757.7,9.1,6.45,-7.63,0.28,46.26,0.7625,0.2049,0
0.62,616.3,6.6,3.09,-6.97,-0.1,55.25,0.65,0.182,1.3
0.7,370,6.69,3.22,-3.88,1.65,76.61,0.5375,0.1948,0
