"EV24","FG","Q","SQ","TN","TX","UG","LAI","VWC5_imputed","rd_imputed"
0.5,570.22,3.26,0.02,9.43,12.95,85.74,1.0375,0.422,0.9
0.55,579.84,3.74,0.13,9.23,12.17,85.32,1.025,0.3203,2.2
1.55,374.71,11.4,6.55,1.59,11.2,72.45,1.0125,0.2891,0.3
1.96,262.74,14.93,9.09,-1,12.45,67.9,1,0.2505,0
2.25,363.88,15.89,9.56,1.28,14.46,72.19,0.975,0.2333,0
2.2,415.54,15.31,9.4,4.09,14.12,68.66,0.95,0.2208,0
2.42,418.51,17.16,10.97,1.95,15.38,57.19,0.925,0.2128,0
2.25,303.82,15.76,8.24,2.71,14.41,74.06,0.9,0.2078,0
2.68,224.28,18.45,11.63,1.57,17.87,61.31,0.875,0.2034,0
2.65,237.67,17.29,11.27,1.58,19.97,63.43,0.85,0.1994,0.4
1.06,367.2,6.72,1.37,8.57,16.12,76.69,0.825,0.1978,0
2.67,309.15,15.97,8.65,10.46,22.38,62.9,0.8,0.1948,0
2.46,304.43,14.65,6.79,9.14,23.5,66.6,0.85,0.1921,0.3
0.97,184.78,6.4,0.64,7.37,14.95,88.71,0.9,0.1909,0.9
2.36,215.39,15.84,8.65,5.09,17.96,80.2,0.95,0.1897,0
1.86,114.52,13.19,5.83,3.46,15.24,84.67,1,0.1879,0
2.28,142.16,15.36,9.05,1.81,17,72.51,1.05,0.1858,0
1.45,294.32,10.28,2.14,4.13,14.15,78.56,1.1,0.1842,0
1.02,233.56,7.41,1.56,3.13,11.02,77.84,1.15,0.183,0
1.18,236.98,8.21,1.24,2.41,14.24,74.82,1.2,0.1823,0
1.91,118.74,13.12,4.83,3.1,14.99,73.1,1.1375,0.1811,0
3.22,124.83,20.77,11.91,0.49,22.72,64.6,1.075,0.1786,0
1.76,333.1,11.85,4.33,3.76,14.69,69.31,1.0125,0.1761,0
1.81,288.52,12.87,5.64,1.3,15.34,72.12,0.95,0.1744,0
1.01,449.6,7.06,0.51,6.19,12.82,78.56,0.8875,0.174,1.5
1.86,329.65,13.12,4.86,1.69,13.96,76.12,0.825,0.1757,0
0.74,252.48,5.38,0.29,1.63,11.9,76.67,0.7625,0.1755,1
1.55,425.75,10.74,3.88,4.64,13.02,72.16,0.7,0.1751,0
1.46,294.73,10.63,3.15,4.03,11.44,73.31,0.75,0.175,14.8
2.06,348.75,15.71,6.96,1.08,11.83,75.77,0.8,0.2147,0.3
2.22,283.77,17.35,9.92,-0.99,11.01,71.07,0.85,0.2002,0
2.25,274.03,18.53,9.02,-2.13,9.2,61.05,0.9,0.1934,0
2.94,126.09,22.9,13.12,-4.22,12.76,60.25,0.95,0.1886,0
1.29,350.48,8.86,0.64,3.95,15.3,69.42,1,0.1861,2.7
1.82,348.3,13.23,4.81,2.95,11.43,70.35,1.05,0.1858,0
1.7,234.94,12.93,4.82,0.92,11.29,73.64,1.1,0.184,0
2,365.56,13.92,3.42,0.91,15.28,69.52,1.05,0.1815,1.2
2.65,372.36,20.44,10.63,-0.22,10.95,71.94,1,0.1803,0.3
2.41,210.1,18.05,7.97,-0.69,11.7,72.94,0.95,0.1777,0.7
2.08,212.7,16.33,7.57,-2.47,12.12,69.33,0.9,0.1769,0
1.59,252.47,11.51,3.82,0.86,12.28,75.31,0.85,0.1768,0.5
2.39,158.88,17.38,7.73,0.22,13.83,66.16,0.8,0.1758,0
3.76,485.17,24.07,12.24,3.11,19.28,46.82,0.75,0.1718,1.3
1.09,239.79,7.26,0.29,6.04,13.16,75.99,0.7,0.1682,1.4
1.2,203.23,8.23,1.52,5.08,15,88.43,0.7,0.1693,4.1
1.5,251.97,10.02,1.62,7.47,15.54,83.08,0.7,0.1707,3.8
1.81,400.66,12.14,1.88,7.98,15,79.85,0.7,0.1798,0.4
0.94,275.51,6.71,0.56,5.61,12.15,86.8,0.7,0.1793,0
3.82,342.74,24.12,11.05,5.47,20.14,72.59,0.7,0.176,0
1.68,298.58,10.82,2.11,7.73,17.15,79.51,0.7,0.1721,0
1.42,281.64,9.8,3.38,3.88,15.39,72.51,0.7,0.1697,0.4
3.11,197.72,22.23,10.56,0.59,14.62,65.32,0.7,0.1655,0
3.96,148.57,27.22,13.96,-0.52,17.29,62.94,0.7,0.1583,0
3.29,261.9,19.82,8.21,5.17,23.51,67.22,0.7,0.1475,2.3
2.81,283.85,16.49,4.71,11.9,22.64,75.24,0.7,0.1329,1.2
2.95,274.83,17.59,5.54,9.53,22.29,79.37,0.7,0.1152,0
3.02,286.94,18.42,7.27,7.56,22.01,70.58,0.7,0.1017,0.4
4.44,194.15,26.46,11.94,4.69,22.56,58.45,0.7,0.0899,0
3.06,217.17,16.26,3.22,15.39,27.56,59.98,0.7,0.0808,0
4.95,283.4,25.61,11.71,14.67,30.02,51.7,0.7,0.073,2.5
1.48,247.36,8.54,1.11,15.53,21.45,83.75,0.75,0.068,2.1
1.17,353.14,7.49,0.28,9.79,16.66,83.82,0.8,0.0689,3.7
3.3,258.09,20.9,9.16,7.09,18.18,72.93,0.85,0.0674,0
3.62,142.08,22.13,10.46,5.61,21.28,62.77,0.9,0.0657,0
4.66,188.21,26.14,11.99,8.21,25.4,57.82,0.95,0.0638,0
4.27,309.38,24.61,11.7,10.7,23.95,61.79,1,0.0606,0
3.26,251.53,18.65,6.41,9.16,23.89,71.12,1.05,0.0572,0
4.78,212.27,27.69,12.8,8.65,24.81,69.16,1.1,0.0542,0
5.36,295.75,28.89,14.55,11.61,27.81,57.89,1.05,0.0518,0
5.59,296.29,28.7,14.31,13.58,32.26,52.68,1,0.0497,1.4
4.02,183.78,21.61,8.57,15.61,27.88,69.85,0.95,0.0478,0
4.53,248.86,23.7,9.44,16,32.91,65.64,0.9,0.0469,1.5
3.17,358.75,17.5,5.48,13.11,24.79,71.27,0.85,0.0456,0
3.49,256.63,19.53,8.37,11.21,24.15,68.37,0.8,0.0439,0
4.97,148.41,28.51,14.48,8.27,25.74,60.5,0.75,0.0421,0
4.48,162.28,23.85,9.35,11.5,29.19,56.54,0.7,0.041,0
3.13,216.43,17.17,4.08,15.06,25.64,72.82,0.7875,0.0401,6.1
3.54,282.68,20.85,9.7,8.86,20.88,67.63,0.875,0.04,0
3.81,292.59,22.2,7.71,7.77,23.13,57.37,0.9625,0.0386,2.2
2.66,581.89,15.68,5.62,12.28,18.66,66.98,1.05,0.0411,6.5
2.42,608.06,14.94,6.18,10.83,18.58,65.82,1.1375,0.0435,0.9
3.37,381.83,19.15,5.24,12.04,24.44,64.89,1.225,0.0444,5
2.68,313.74,15.76,6.75,10.88,20.91,74.52,1.3125,0.0479,7
4.52,248.9,25.76,12.2,9.62,24.48,66.28,1.4,0.0519,0
3.55,289.45,19.04,4.74,14.23,28.79,60.64,1.4625,0.0519,0
1.99,426.75,11.73,3.09,13.11,18.47,66.46,1.525,0.0516,0
2.62,233.95,15.65,6.41,9.29,20.88,70.57,1.5875,0.0507,0
5.17,178.84,29.48,14.78,7.59,25.24,61.09,1.65,0.0496,0
4.42,322.7,23.67,10.46,12.51,29.34,58.22,1.7125,0.0493,0
2.31,359.47,13.69,4.25,9.61,20.23,69.02,1.775,0.0484,0
1.89,222.08,10.48,0.42,11.08,23.1,74.41,1.8375,0.0469,0
4.64,118.98,24.89,12.59,11.14,28.22,70.11,1.9,0.0469,0
5.66,147.99,29.16,15.05,14.29,31.75,57.94,1.975,0.0466,0
5.07,299.62,26.27,11.63,15.89,30.43,63.94,2.05,0.045,0
5.16,234.24,27.2,13.39,14.01,29.94,59.43,2.125,0.0446,0
4.71,401.71,23.85,9.28,17.71,34.72,58.42,2.2,0.0437,0
3.85,413.63,21.06,6.96,16.13,26.24,64.17,2.275,0.043,0
1.22,425.13,7.11,1.08,14.54,19.19,82.23,2.35,0.0413,1
1.77,384.33,9.91,1.61,16.09,20.88,77.5,2.425,0.041,0
4.78,272.48,27.16,11.71,12.89,23.37,61.57,2.5,0.041,0
1.66,305.97,9.74,1.12,11.35,20.96,73.83,2.4875,0.0403,2.9
1.53,239.16,8.81,1.32,13.86,22.16,90.15,2.475,0.0438,10.1
2.27,208.86,13.14,1.16,12.69,22.47,81.01,2.4625,0.0483,0.5
2.63,305.33,15.17,2.3,12.27,22.58,78.11,2.45,0.0492,10.4
1.16,273.28,6.88,1.65,13.03,20.02,91.6,2.4375,0.0516,1.1
2.63,288.84,15.6,5.68,9.1,20.92,81.42,2.425,0.053,1
3.55,300.71,20.77,8.62,7.56,23.46,68.78,2.4125,0.0537,0
3.08,170.37,16.88,4.29,13.93,23.52,77.6,2.4,0.0546,0
4.19,147.59,23.05,10.09,12.31,27.05,71.04,2.475,0.0556,0
3.86,166.79,20.88,7.98,11.67,27.94,74.54,2.55,0.0564,7.6
4.36,273.52,23.24,10.15,15.72,27.92,78.64,2.625,0.0606,0
3.3,190.39,18.36,4.33,14.07,26.95,73.62,2.7,0.0603,0
4.82,153.51,26.92,12.55,12.24,24.97,65.99,2.775,0.0595,0
3.4,178.6,18.83,4.09,15.06,27.21,73.51,2.85,0.0587,0.7
2.5,307.45,14.18,2.01,14.58,22.58,75.68,2.925,0.0581,17.6
1.45,294.09,8.72,3.5,9.44,18.24,87.53,3,0.0972,31.9
3.51,93.03,21.16,7.68,7.15,21.11,72.1,2.8,0.1037,0
2.3,235.03,14.33,5.37,9.06,20.15,79.19,2.6,0.1024,3.4
2.91,198.37,17.11,4.81,9.86,21.49,72.33,2.4,0.1027,0.1
1.65,238.36,9.24,0.67,15.86,22.63,84.59,2.2,0.1032,5.7
4.73,184.83,26.61,10.74,13.6,23.94,72.03,2,0.1074,0
4.96,303.04,27.61,12.14,11.9,26.88,64.93,1.8,0.1066,0
3.48,278.09,18.17,7.57,17.82,30.68,69.4,1.6,0.1051,11.3
2.93,310.51,16.18,4.4,12.99,25.89,79.03,1.4,0.1064,0
4.8,203.19,27.06,13.26,10.42,24.26,62.2,1.4375,0.1048,0
3.65,225.08,19.96,5.69,15.17,26.59,71.5,1.475,0.1011,11.3
2.72,318.91,16.08,5.77,13.54,20.58,85.31,1.5125,0.1066,14.7
2.68,172.03,15.83,4.68,13.31,20.49,85.25,1.55,0.1377,4.2
1.86,324.64,10.98,1.97,13.67,19.76,89.2,1.5875,0.1403,5.8
3.62,265.37,20.28,8.26,14.16,23.57,77.12,1.625,0.1445,0
2.84,321.76,16.09,4.56,13.69,21.49,75.02,1.6625,0.1403,0
2.25,388.29,13.13,4.18,13.09,21.07,78.22,1.7,0.1377,1.1
2.1,354.63,11.46,1.64,15.94,24.17,73.66,1.7125,0.1347,0
3.26,369.73,17.76,8.13,13.84,25.38,74.48,1.725,0.1311,1
3.79,184.7,21.39,9.02,12.09,24.41,71.89,1.7375,0.1273,0
2.12,108.7,11.87,2.65,13.31,23.38,78.77,1.75,0.1236,0
2.36,207.46,13.42,2.04,14.04,23.65,79.18,1.7625,0.1196,2.5
2.84,454.44,15.55,6.81,16.14,23.71,72.49,1.775,0.116,0
2.4,417.84,13.8,3.86,12.06,22.34,72.25,1.7875,0.1073,0.8
1.79,218.05,10.76,2.78,10.16,20.04,86.48,1.8,0.1104,2.5038
3.52,178.52,21.11,10.61,8.65,22.39,75.86,1.8375,0.1126,0
4.12,148.83,23.87,12.69,8.39,24.23,69.31,1.875,0.101,0
0.94,214.91,5.53,0,12.94,19.75,87.85,1.9125,0.0951,3.4
3.14,282.01,18.14,6.86,12.1,22.21,77.2,1.95,0.1112,0
0.97,122.98,5.84,0.82,12.09,18.69,89.95,1.9875,0.1038,10.9
2.15,167.24,12.67,2.47,13.75,20.38,79.23,2.025,0.1468,2.7
1.41,322.07,8.29,1.87,12.95,21.18,89.16,2.0625,0.1427,0.4
2.63,169.97,15.34,5.07,10.48,22.3,82.04,2.1,0.1392,0
3.84,186.2,21.59,10.58,10.86,25.62,75.03,2.075,0.1286,0
1.61,168.71,8.96,2.53,13.68,25.14,87.36,2.05,0.1177,1.7
2.87,111.78,16.41,4.79,12.31,23.88,83.39,2.025,0.1123,0
1.03,281.78,6.02,0.67,12.16,21.08,88.83,2,0.106,0.5
1.71,281.76,8.74,1.82,11,21.21,88.27,1.975,0.105,3.7
2.27,379.06,13.82,6.06,11.68,19.51,81.03,1.95,0.1225,3.7
2.48,292.97,14.97,6.28,11.17,20.26,79.08,1.925,0.1219,0
3.23,118.77,18.58,9.16,9.24,22.43,77.17,1.9,0.1145,0
3.41,171.11,19.38,9.6,12.02,24.25,71.1,1.875,0.1031,0
3.57,243.68,19.62,9.8,12.24,26.87,68.62,1.85,0.0909,0
2.36,267.68,13.44,4.9,11.9,23.59,77.94,1.825,0.0815,0
2.99,126.73,17.02,7.57,10.02,24.07,74.1,1.8,0.0738,0
2.97,132.96,16.46,6.25,12.34,25.97,73.37,1.775,0.0682,0
3.51,113.45,19.81,10.72,12.24,25.08,72.73,1.75,0.0632,0
3.41,100.32,18.92,10.06,10.91,27.83,73.41,1.725,0.0583,0
3.68,143.14,19.22,10.78,12.92,30.77,72.37,1.7,0.0553,4.2
1.59,225.75,8.98,0.81,14.44,24.23,88.72,1.675,0.0554,14.3
1.97,214.36,12.03,4.87,10.53,19.77,84.31,1.65,0.0594,0
2.28,118.12,13.78,6.09,9.45,20.46,81.86,1.625,0.0595,1.9
2.58,139.61,15.98,8.03,8.12,20.19,78.93,1.6,0.0606,0
2.64,103.72,16.39,8.73,6.59,20.78,78.19,1.575,0.0599,0
2.33,193.88,13.94,5.11,8.98,22.41,77.48,1.55,0.0588,0
1.71,220.31,9.41,2.14,16,23.67,83.32,1.525,0.0585,3.4
1.7,374,10.11,3.43,12.9,19.76,79.15,1.5,0.0581,0.4
1.6,323.61,9.4,2.67,11.48,18.94,79.15,1.55,0.0575,0.5
0.49,492.33,2.85,0,13.8,16.04,90.38,1.6,0.0568,8.8
1.65,265.13,10.43,3.95,9.26,17.92,89.76,1.65,0.0631,0.6
2.25,449.5,14.08,8.25,7.79,18.31,80.25,1.7,0.0628,0.5
1.81,612.05,10.98,5.71,12.53,18.61,78.3,1.75,0.0616,2.5
2.26,447.93,14.01,8.83,11.46,18.07,79.56,1.8,0.0611,8.3
1.97,679.53,12.23,5.96,11.13,18.91,78.27,1.85,0.0657,9.1
1.17,462.29,7.91,2.35,9.15,14.48,90.86,1.9,0.0729,15.1
1.67,280.66,11.13,5.15,7.19,16.19,89.06,1.775,0.0752,1.6
1.63,197.76,10.89,5.26,6.95,15.42,88.12,1.65,0.0752,0
2.08,120.57,13.89,7.58,5.34,17.05,84.87,1.525,0.0747,3.2
1.16,229.11,7.69,2.35,7.93,15.63,92.29,1.4,0.0772,6.7
1.3,147.1,8.44,3.23,8.17,16.14,91.59,1.275,0.0805,0
1.71,214.08,10.98,5.05,8.17,17.53,85.07,1.15,0.0804,0
2.13,173.88,13.62,10.14,8,18.98,80.01,1.025,0.0799,0
1.64,117.83,10.35,4.35,6.22,20.04,85.71,0.9,0.0787,0.3
2.02,85.51,13.23,7.32,5.83,18.32,85.53,0.9,0.0778,0
2.11,147.32,13.36,8.64,5.51,19.94,85.94,0.9,0.0764,0
1.5,190.5,9.37,3.38,8.55,18.92,88.72,0.9,0.0755,0
1.38,180.86,8.64,3.56,9.08,18.39,92.09,0.9,0.0753,0
2,172.31,12.13,7.42,7.62,21.34,82.44,0.9,0.0743,0.9
1.25,180.15,7.12,2.08,12.62,20.85,89.5,0.9,0.0736,0.9
1.89,199.12,10.71,5.6,13.13,23.31,87.59,0.9,0.0739,11.2
0.45,157.7,2.89,0.79,8.48,16.3,96.07,0.9,0.0883,6.8
1.56,373.05,9.64,4.71,8.8,18.65,77.56,0.8875,0.0917,0.4
1.37,499.82,8.26,3.88,12.67,19.04,78.24,0.875,0.091,2.7
1.54,339.11,9.78,6.78,10.33,16.09,81.25,0.8625,0.0971,0
0.95,441.9,6.1,0.94,9.77,14.58,76.77,0.85,0.0958,7.7
1.18,522.57,7.53,5.01,7.16,15.62,83.66,0.8375,0.1047,2.7
1.43,319.51,9.39,5.95,6.83,14.8,86.26,0.825,0.1066,1.7
0.33,447.39,2.14,0,9.31,12.49,90.01,0.8125,0.1069,7.2
0.92,191.37,6.07,3.15,6.81,14.95,90.2,0.8,0.1174,0.2
0.62,197.31,3.87,0.12,6.07,14.62,92.7,0.8,0.1135,1
0.8,370.04,4.79,1.71,12.19,16.05,88.75,0.8,0.1134,0.6
0.59,482.32,3.65,0.02,13.01,15.9,78.78,0.8,0.1127,0.5
1.24,358.25,7.76,4.67,8.93,16.16,80.5,0.8,0.1109,0
1.32,275.33,7.84,4.52,8.83,19.81,86.73,0.8,0.1091,0
1.76,223.94,10.45,9.15,10.66,21.49,87.92,0.8,0.1064,0.1
1.75,230.27,10.4,9.28,9.07,23.13,80.86,0.8,0.1024,0
1.65,264.35,9.22,8.08,13.73,24.72,76.42,0.8,0.0988,0
0.8,178.12,5,0.49,9.98,17.16,87.82,0.8375,0.0967,0
1.4,135.35,8.69,6.88,9.89,19.9,89.21,0.875,0.0966,0
1.43,225.39,8.61,8.6,9.99,21.04,80.17,0.9125,0.0937,0.7
0.71,498.59,4.48,2.39,10.09,17.08,78.55,0.95,0.0915,2.5
0.84,398.89,5.26,4.2,9.58,17.93,78.51,0.9875,0.0933,5.1
0.61,486.63,4.13,1.55,9.13,12.56,87.35,1.025,0.1082,5.4
0.85,350.87,5.57,4.04,8.37,15.64,84.53,1.0625,0.1195,0.8
0.31,377.28,1.87,0,12.54,16.58,94.85,1.1,0.1184,0
0.4,345.66,2.48,0.94,10.19,16.48,90.93,1.0875,0.1193,0
0.68,232.22,4.37,1.89,11.1,16.87,92.02,1.075,0.1191,0
1.06,275.37,7.01,7.18,8.29,14.41,80.55,1.0625,0.1173,0
0.4,497.76,2.63,0.03,7.82,14.4,87.61,1.05,0.1154,9.2
0.91,471.49,6.27,6.08,5.32,14.31,76.87,1.0375,0.1293,0.3
0.94,188.54,7.13,7.47,3.36,11.76,82.3,1.025,0.128,0
0.41,322.37,2.62,0,6.4,10.82,85.2,1.0125,0.1268,0.2
0.75,308.53,5.03,3.72,8.94,13.93,81.35,1,0.1259,0
0.53,241.39,3.63,1.84,5.23,12.77,88.46,0.8875,0.1247,0
0.52,158.73,3.74,2.17,4.96,12.75,94.35,0.775,0.1247,0
0.8,292.78,5.38,4.55,5,15.06,89.57,0.6625,0.1238,7.4
0.65,218.79,4.76,4.26,1.71,11.51,90.57,0.55,0.1371,1
0.9,109.14,6.48,7.18,-0.82,10.64,89.37,0.4375,0.1424,0.2
0.61,110.56,5.6,5.74,-2.34,7.89,93.57,0.325,0.14,0
0.16,146.41,1.23,0,4.2,7.44,95.42,0.2125,0.1394,0
0.48,304.13,3.3,1.6,5.65,9.67,90.88,0.1,0.1391,0.2
0.34,424.67,2.59,2.2,3.79,11.56,86.93,0.3,0.1391,2.4
0.24,271.35,1.93,0.55,3.02,8.43,92.4,0.5,0.1419,2.2
0.37,220.38,2.8,2.17,2.56,6.38,93.48,0.7,0.1471,0.5
0.72,222.35,5.69,7.22,0.01,9.89,87.66,0.9,0.1492,0
0.39,345.41,3.03,0.77,-0.29,9,89.67,1.1,0.1464,0.3
0.17,230.35,1.29,0,7.5,9.35,96.99,1.3,0.1456,0.3
0.18,246.12,1.25,0.13,7.5,9.84,96.29,1.5,0.145,1
0.6,131.74,4.89,5.73,0.6,10.19,87.17,1.7,0.1454,0
0.38,358.46,2.77,1.04,2.13,8.08,86.99,1.6625,0.1487,4.5
0.59,316.02,4.44,5.44,2.03,9.41,86.59,1.625,0.1621,1.8
0.1,394.57,0.81,0,3.76,11.13,94.06,1.5875,0.167,12.3
0.1,454.62,0.7,0,9.71,11.85,92.59,1.55,0.1831,3.8
0.59,528.24,4.04,4.3,9.33,13.15,74.29,1.5125,0.1725,0.2
0.33,568.65,2.09,1.84,6.87,15.2,72.17,1.475,0.1709,11.7
0.3,172.06,2.19,1.6,3.85,9.36,93.5,1.4375,0.1862,2.3
0.4,233.98,3.25,1.91,0.19,6.71,90.76,1.4,0.1819,0.6
0.33,401.3,2.76,2.41,1.88,6.77,87.64,1.2375,0.1762,1
0.09,530.08,0.65,0,3.05,8.12,92.02,1.075,0.1897,13.7
0.45,341.14,3.13,3.29,-0.16,7.38,91.54,0.9125,0.1945,0.4
0.21,162.46,1.47,0,-1.31,3.21,96.24,0.75,0.1834,0.9
0.25,197.55,2.11,0.93,0.54,4.92,93.91,0.5875,0.1802,0.3
0.21,161.82,1.84,1.24,-3.22,4.04,94.58,0.425,0.1779,0
0.1,186.36,1.06,0,-2.3,-0.38,98.14,0.2625,0.1759,1
0.1,323.96,0.74,0,-0.75,4.19,96.99,0.1,0.1765,1.6
0.26,260.77,2.08,1.89,2.41,9.03,94.03,0.2875,0.1786,0
0.1,342.92,0.75,0,3.06,7.14,87.9,0.475,0.1766,0
0.18,421.19,1.26,0,6.23,8.48,80.11,0.6625,0.1748,0
0.1,619.32,0.9,0.43,3.36,6.91,84.14,0.85,0.1757,9.4
0.13,413.23,1.36,1.2,0.05,5.27,89.33,1.0375,0.1945,18.7
0.21,461.44,1.76,1.22,-0.2,2.68,89.35,1.225,0.2156,8.3
0.09,534.75,0.57,0.02,-0.14,5.58,90.74,1.4125,0.2668,9.1
0.07,376.86,0.61,0.02,-2.23,1.48,93.38,1.6,0.3742,8.3
0.28,374.27,2.42,2.5,0.37,2.22,92.52,1.4125,0.3541,0.8
0.1,577.54,0.55,0.01,0.53,6.76,89.93,1.225,0.3592,14.4
0.18,468.92,1.62,1.09,0.66,5.12,89.33,1.0375,0.4065,0.7
0.15,216.4,1.24,0.4,1.25,4.95,89.97,0.85,0.3674,0.2
0.36,230.82,3.11,4.32,-0.46,5.88,92.64,0.6625,0.3131,3.6
0.41,306.66,3.25,4.17,-1.67,4.56,94.76,0.475,0.2955,9.2
0.15,252.16,1.2,0.08,1.22,6.99,93.96,0.2875,0.3422,0.1
0.2,205.84,1.52,0.2,2.48,7.05,94.82,0.1,0.309,0.4
0.1,173.84,0.95,0.05,5.16,8.12,97.49,0.2875,0.2882,0.9
0.1,196.31,0.85,0,6.9,9.52,98.23,0.475,0.2793,2.9
0.12,142.56,0.78,0.06,8,9.57,98.01,0.6625,0.2791,0.4
0.1,481.7,0.53,0,8.01,9.54,91.29,0.85,0.273,0
0.1,562.64,0.71,0.1,8.21,9.95,87.67,1.0375,0.2636,0
0.1,542.74,0.76,0,3.98,8.68,83.46,1.225,0.2546,1.3
0.3,553.55,2.06,1.84,3.79,7.55,81.15,1.4125,0.251,1.6
0.21,374.64,1.53,0.87,2.32,6.83,85.07,1.6,0.2585,3.1
0.36,391,3.21,4.12,0.76,5.03,82.94,1.64,0.2539,0
0.19,472.77,1.49,1.47,-0.82,5.84,88.47,1.68,0.2542,11
0.14,556.51,0.99,0.15,3.37,12.55,84.88,1.72,0.2916,9.7
0.2,594.11,1.1,0.16,8.41,14.22,86.43,1.76,0.3901,7.9
0.3,494.12,2.29,1.87,4.8,8.88,84.96,1.8,0.426,11.2
0.22,436.17,1.65,0.37,4.3,8.46,89.01,1.7875,0.4381,17.2
0.11,837.49,0.96,0.34,6.11,11.33,77.61,1.775,0.4464,2.5
0.12,545.23,0.89,0.02,6.24,11.25,83.78,1.7625,0.4501,2.9
0.25,416.09,1.95,0.86,4.04,9.1,85.74,1.75,0.4517,3.6
0.2,251.12,1.6,0.26,0.65,6.06,92.04,1.7375,0.4534,0.1
0.36,555.43,3.21,4.17,0.23,3.42,81.12,1.725,0.4013,0
0.3,482.97,2.91,3.47,0.68,4.49,80.15,1.7125,0.3347,0
0.21,242.46,1.92,0.54,0.75,6.39,89.92,1.7,0.3172,0.4
0.2,236.64,1.57,0,5.78,8.56,89.13,1.7875,0.3093,2.3
0.18,118.59,1.36,0.63,2.42,7.71,97.37,1.875,0.3028,0.2
0.1,105.83,0.84,0.04,3.68,5.18,96.07,1.9625,0.29,0
0.19,238.25,1.47,0.48,2.38,6.34,86.97,2.05,0.2827,0
0.46,325.15,3.99,5.95,1.18,5.28,79.27,2.1375,0.2764,0
0.1,577.13,1.01,0,0.83,7.56,86.36,2.225,0.2795,9.6
0.3,478.36,2.65,2.05,1.91,6.88,83.02,2.3125,0.3316,8
0.28,485.66,2.23,1.83,1.01,5.22,82.04,2.4,0.3559,6.5
0.22,645.87,1.66,0.48,0.54,10.6,83.96,2.1875,0.4034,8.6
0.4,337.73,3.6,3.75,0.91,5.56,88.58,1.975,0.4207,2.5
0.14,239.96,1.28,0.07,0.59,3.58,94.51,1.7625,0.417,2.3
0.49,245.81,4.47,5,0.3,6.05,88.94,1.55,0.3999,2.4
0.41,313.36,2.89,1.03,1.79,8.47,90.21,1.3375,0.3697,0
0.38,449.87,2.76,1.08,5.38,11.03,85.38,1.125,0.3363,0.4
0.29,662.15,1.68,0.44,7.93,14,81.62,0.9125,0.3171,1.1
0.25,304.89,1.95,0.04,5.68,9.26,89.85,0.7,0.3074,1.3
0.36,131.99,2.72,1.03,1.65,7.31,95.1,0.7875,0.298,0
0.47,389.17,3.54,3.69,2.87,7.41,85.16,0.875,0.2862,2
0.36,551.53,2.56,0.92,5.55,11.15,90.59,0.9625,0.2833,0
0.16,575.86,1.17,0,2.82,10.68,84.97,1.05,0.2817,4.6
0.59,235.38,4.57,5.6,0.32,7.28,91.69,1.1375,0.2868,4.4
0.1,521.41,0.8,0.02,1.75,9.62,91.3,1.225,0.3675,14.8
0.29,418.26,2.32,2.05,0.68,4.94,88.06,1.3125,0.4454,5.5
0.37,302.35,3.07,1.72,0.93,6.41,89.25,1.4,0.4484,0.8
0.47,226.98,3.77,1.4,-0.69,5.59,91.37,1.3875,0.4495,0
0.3,357.52,3,1.71,-0.63,2.37,81.58,1.375,0.4132,0.5
0.73,367.71,6.92,6.94,-2.8,3.66,81.4,1.3625,0.3348,0
0.47,303.11,4.82,3.62,-4.51,0.69,79.72,1.35,0.3134,0
0.76,199.92,8.08,8.26,-6.68,1.67,75.34,1.3375,0.2982,0
0.76,168.22,8.13,7.15,-8.42,3.36,80.23,1.325,0.2852,0
0.59,361.62,5.53,4.84,-2.89,2.67,78.6,1.3125,0.2811,0.6
0.37,314.34,3.28,2.33,0.74,6.16,87.09,1.3,0.2802,4.7
0.57,532.55,4.28,2.87,0.61,7.42,84.97,1.3125,0.2918,2
0.8,350.66,7.12,6.85,-1.3,5.78,80,1.325,0.2865,0
1,356.35,8.91,8.75,-1.72,6.31,71.36,1.3375,0.2787,0
1.05,387.17,9.27,8.91,-2.53,5.75,62,1.35,0.2712,3.8
0.22,364.16,1.79,0.47,-0.65,8.42,91.95,1.3625,0.2766,0.9
1.05,222.36,9.08,8.69,-2.97,8.46,84.04,1.375,0.2736,0
0.7,163.42,6.24,4.66,-4.8,6.5,82.97,1.3875,0.2677,0
1.03,184.29,9.37,8.51,-4.66,7.41,82.25,1.4,0.262,0
0.51,158.98,4.4,1.45,-2.69,4,81.88,1.325,0.2593,0
0.7,197.38,6.56,4.59,-4.28,5.23,79.93,1.25,0.2557,0
1.07,267.53,10.07,9.22,-4.25,4.68,75.44,1.175,0.2499,0
1.16,386.9,10.74,9.37,-3.52,5.03,70.49,1.1,0.2455,0
1.15,441.98,11.02,8.98,-3.45,3.39,68.3,1.025,0.2419,0
1.1,547.29,10.65,9.26,-4.3,3.69,54.84,0.95,0.2378,0
1.14,491.11,11.72,9.63,-5.29,1.11,53.84,0.875,0.2335,0
0.73,435.46,8.04,5.72,-5.67,0.07,68.59,0.8,0.2298,0
0.95,334.95,11.29,9,-8.53,0.01,68.7,0.725,0.2266,0
0.89,554.33,10.66,8.68,-9.38,-3.1,61.81,0.65,0.2221,0
0.82,770.16,9.15,6.51,-7.74,0.16,46.6,0.575,0.2153,0
0.64,627.76,6.93,3.47,-7.12,-0.14,55.02,0.5,0.2079,1.1
